id,u,v,key,osmid,length,name
3741,5381008130,5381008146,0,"[558026936, 558026928, 558026935]",118.478,
3742,5381008135,5381008143,2,558026930,29.428,
3743,5381008135,5381008143,3,558026930,20.203,
3744,5381008143,5381008144,0,"[558026929, 558026932]",76.684,
3745,5381008144,5381008145,0,558026933,34.491,
3746,5381008145,11015162767,0,175698672,89.46000000000001,Avenida Daniel Alcides Carrión
3747,5381008146,5381018098,0,"[404414776, 558026934]",31.503,
3748,5381008150,5381008151,0,558026937,11.539,
3749,5381018098,5381018101,0,404414776,14.862,
3750,5381018098,5381018101,1,558028147,38.481,
3751,5381354349,11086686807,0,558062850,6.791,Universidad San Agustin
3752,5381354349,11021342399,0,649901512,7.557,Avenida Vírgen del Pilar
3753,5381354349,5465535935,0,649901512,6.141,Avenida Vírgen del Pilar
3754,5381354353,11012877922,0,110818693,62.623,
3755,5381354355,11016354606,0,557378638,10.86,Urbanización las Orquídeas Manzana A
3756,5381354355,5406208483,0,557378638,169.24300000000002,Urbanización las Orquídeas Manzana A
3757,5381354362,11101838070,0,399826756,7.272,Calle Nicolás de Piérola
3758,5381354362,11101838064,0,423240871,6.968,Calle San Camilo
3759,5381354362,11101838052,0,407609608,4.655,Calle San Camilo
3760,5381354362,11101838058,0,399826756,4.377,Calle Nicolás de Piérola
3761,5381354363,11101838024,0,110830216,2.851,Calle Perú
3762,5381354363,11101838028,0,407609608,6.613,Calle San Camilo
3763,5381354363,11101838018,0,407609608,4.842,Calle San Camilo
3764,5381354363,11101838034,0,110830216,9.118,Calle Perú
3765,5381354364,10885702029,0,110824727,118.011,Calle Alto de la Luna
3766,5381354365,11068021155,0,110809683,54.174,Calle Francisco Bolognesi
3767,5381354369,10923389495,0,1175517565,79.721,Avenida San Martín
3768,5381363056,5413568946,0,109453211,78.719,Avenida Juan Vidaurrázaga
3769,5381363056,5484597540,0,110840306,15.352,
3770,5381363056,5391127602,0,110840306,93.038,
3771,5381363056,5391127603,0,109453211,48.935,Avenida Juan Vidaurrázaga
3772,5381363058,5381363061,0,558063782,41.061,
3773,5381363058,5381363060,0,558063782,60.216,
3774,5381363059,5391127600,0,109453211,49.091,Avenida Juan Vidaurrázaga
3775,5381363059,5381363060,0,558063782,63.776,
3776,5381363059,11012585682,0,109453211,23.609,Avenida Juan Vidaurrázaga
3777,5381363060,5391127601,0,558924259,49.899,
3778,5391078162,9331081995,0,103800668,29.421,Andia
3779,5391078165,9677854880,0,110843409,76.02,
3780,5391078180,10774452966,0,558918785,269.123,Calle Luis Blaisdell
3781,5391078180,10774452946,0,558918787,14.717,Avenida Jacinto Ibáñez
3782,5391078180,5391078190,0,558918787,100.429,Avenida Jacinto Ibáñez
3783,5391078185,5391078189,0,110809487,20.948,Calle Juan Barclay
3784,5391078185,10774452933,0,110809487,55.556,Calle Juan Barclay
3785,5391078185,10774452933,1,1158573920,162.575,
3786,5391078186,10774452933,0,110809487,137.292,Calle Juan Barclay
3787,5391078186,5391078188,0,"[558918786, 1164240668]",76.928,
3788,5391078189,5391078190,0,906037027,136.358,Calle Ambrosio Vucetich
3789,5391078189,5391078195,0,557340195,147.09,Calle Ángel Caballero
3790,5391078190,9410652334,0,558918787,53.63,Avenida Jacinto Ibáñez
3791,5391078190,10774452940,0,906037027,150.739,Calle Ambrosio Vucetich
3792,5391078194,10754897665,0,557340195,129.482,Calle Ángel Caballero
3793,5391078195,9410652322,0,1020323767,57.068999999999996,
3794,5391078207,9410652334,0,558918787,71.453,Avenida Jacinto Ibáñez
3795,5391078207,5391078209,0,"[892941541, 558918791]",337.819,"['Calle Francisco la Rosa', 'Calle Francisco Velazco']"
3796,5391078209,10774452940,0,906037027,59.472,Calle Ambrosio Vucetich
3797,5391078210,5391078213,0,558918792,34.488,Juventud Ferroviaria
3798,5391078210,5391127582,0,"[558918794, 558918795]",168.546,
3799,5391078210,5533945059,0,577207798,65.23,
3800,5391078212,5391078218,0,558918792,52.291,Juventud Ferroviaria
3801,5391078212,11016523152,0,424732725,16.652,Avenida Juan Vidaurrázaga
3802,5391078213,5391078218,0,558918792,48.093,Juventud Ferroviaria
3803,5391078213,5391078215,0,558918793,138.629,
3804,5391078215,5391078220,0,558918794,14.158,
3805,5391078215,5391127588,0,558918794,33.517,
3806,5391078218,5391078219,0,558918796,129.707,
3807,5391078219,5391078523,0,558918794,13.079,
3808,5391078219,5391078220,0,558918794,39.75,
3809,5391078220,5391078522,0,558918797,138.291,
3810,5391078522,5391078523,0,558918798,87.102,
3811,5391078525,5391078526,0,558918799,55.007,
3812,5391078526,5391078527,0,110827517,10.508,
3813,5391078526,11013404040,0,424732725,80.998,Avenida Juan Vidaurrázaga
3814,5391078526,11013404026,0,424732725,6.75,Avenida Juan Vidaurrázaga
3815,5391078527,11013404025,0,109453211,7.681,Avenida Juan Vidaurrázaga
3816,5391078527,5750210239,0,110827517,6.212,
3817,5391078527,11013404020,0,109453211,11.436,Avenida Juan Vidaurrázaga
3818,5391078531,11013404020,0,109453211,25.198,Avenida Juan Vidaurrázaga
3819,5391078531,11013404019,0,"[558918800, 1186051036, 1186051037]",26.035,
3820,5391078531,11013404039,0,109453211,42.898,Avenida Juan Vidaurrázaga
3821,5391078534,5391078857,0,110827517,65.785,
3822,5391078534,5391078537,0,558918801,59.828,
3823,5391078534,5750210232,0,606490340,62.491,
3824,5391078536,5391078537,0,558918801,61.463,
3825,5391078538,5506893864,0,557855816,27.163,San Fernando
3826,5391078538,5391078540,0,558918802,27.782,
3827,5391078538,5506893862,0,549831295,104.193,Las Aguamarinas
3828,5391078540,5506926925,0,573343830,18.458,
3829,5391078540,5506926922,0,573343831,15.658999999999999,
3830,5391078542,5391078862,0,110827517,42.869,
3831,5391078542,11013404016,0,110827517,6.23,
3832,5391078542,11013404018,0,573343829,16.846,
3833,5391078542,5506926922,0,573343829,91.19300000000001,
3834,5391078543,11013404018,0,573343829,69.115,
3835,5391078543,5391078852,0,110808665,44.392,
3836,5391078852,11013404039,0,109453211,10.163,Avenida Juan Vidaurrázaga
3837,5391078852,11013404035,0,109453211,39.786,Avenida Juan Vidaurrázaga
3838,5391078853,5391078854,0,110808665,208.955,
3839,5391078853,5391078859,0,110808665,42.727,
3840,5391078853,5750210232,0,558919023,43.445,
3841,5391078857,5750210232,0,558919023,27.977,
3842,5391078858,5391078862,0,110827517,115.959,
3843,5391078858,5391078860,0,558919024,41.776,
3844,5391078859,5391078860,0,558919024,44.039,
3845,5391078860,5391078861,0,558919025,116.115,
3846,5391078861,5391078862,0,558919026,42.046,
3847,5391108732,5391108738,0,110809040,46.3,Obando
3848,5391108737,5391108740,0,570474813,47.192,Avenida Venezuela
3849,5391108738,5391108740,0,558922112,127.952,
3850,5391108743,10917232433,0,599442085,120.91900000000001,Angamos
3851,5391108745,5432104281,0,109452267,51.453,Porcel
3852,5391108746,5391108749,0,558922113,110.346,Ibáñez
3853,5391108746,5391108747,0,"[558922115, 110820159]",110.504,"['Angamos', 'Calle Miguel Hidalgo']"
3854,5391108747,5391108748,0,407608472,31.37,
3855,5391108747,5391108751,0,558922115,78.492,Calle Miguel Hidalgo
3856,5391108748,5391108748,0,558922114,46.034000000000006,
3857,5391108749,5391108752,0,110840549,48.33,Calle Benito Bonifaz
3858,5391108753,10910654834,0,110832283,12.473,Avenida Jorge Chávez
3859,5391108754,5391108755,0,1276425072,19.491,Óvalo Plaza Romana
3860,5391108755,11100213198,0,967058125,91.717,Avenida García de Carbajal
3861,5391113983,5391127543,0,110816503,59.81,Toribio Pacheco
3862,5391113983,10920891210,0,558922932,88.06099999999999,Pasaje Bustamante
3863,5391113995,5391127530,0,558922936,81.584,Calle Antonio Raymondi
3864,5391113995,5391127531,0,"[1029057108, 110830325]",183.288,Paul Rivet
3865,5391114005,5391114007,0,558922935,56.455000000000005,
3866,5391127528,10920891201,0,"[558922936, 110829099]",53.506,Calle Antonio Raymondi
3867,5391127530,5391127531,0,558924229,94.851,Dante Alighieri
3868,5391127531,5391127532,0,110830325,83.496,Paul Rivet
3869,5391127532,10920891195,0,"[558924230, 1175230038]",67.195,
3870,5391127534,10920891201,0,110829099,5.15,Calle Antonio Raymondi
3871,5391127534,6016050244,0,1175236871,45.943,
3872,5391127535,5391127536,0,558924232,57.231,
3873,5391127539,5391127540,0,558924233,43.797,
3874,5391127548,5391127549,0,"[558924237, 1185167879]",101.704,Pasaje T. Ureta
3875,5391127550,8298866203,0,110822677,22.055,Avenida Luna Pizarro
3876,5391127550,5391127555,0,558924238,42.46,
3877,5391127550,5391127551,0,110822677,53.896,Avenida Luna Pizarro
3878,5391127551,5391127553,0,110822677,60.052,Avenida Luna Pizarro
3879,5391127552,5391127553,0,558924240,90.21600000000001,Pasaje París
3880,5391127560,5391127563,0,198354871,23.658,Avenida Parra
3881,5391127560,5391127562,0,"[558924243, 1185046365]",110.03,
3882,5391127563,5391127565,0,"[558924244, 1185046364]",63.242999999999995,
3883,5391127578,5391127586,0,558924253,53.551,
3884,5391127578,5391127582,0,"[558924250, 110821053]",127.47800000000001,
3885,5391127582,5391127588,0,558918794,35.662,
3886,5391127586,5391127588,0,558924253,125.182,
3887,5391127589,11012585682,0,109453211,31.565,Avenida Juan Vidaurrázaga
3888,5391127589,5391127595,0,558924254,133.374,Juventud Ferroviaria
3889,5391127589,11016523151,0,109453211,5.622,Avenida Juan Vidaurrázaga
3890,5391127593,11016523152,0,424732725,36.45,Avenida Juan Vidaurrázaga
3891,5391127593,11012585682,0,558924255,12.05,
3892,5391127593,5533945059,0,558924255,104.37100000000001,
3893,5391127593,5533945063,0,424732725,73.75,Avenida Juan Vidaurrázaga
3894,5391127594,5391127598,0,558924256,66.18,
3895,5391127595,5391127598,0,558924256,54.666,
3896,5391127596,11016523151,0,109453211,50.672,Avenida Juan Vidaurrázaga
3897,5391127596,5391127598,0,558924257,107.92099999999999,
3898,5391127596,5462836626,0,109453211,6.984,Avenida Juan Vidaurrázaga
3899,5391127600,5391127603,0,109453211,61.452,Avenida Juan Vidaurrázaga
3900,5391127600,5391127601,0,558924258,75.766,
3901,5391127600,5533945063,0,577207799,12.275,
3902,5391127601,5391127604,0,558924259,55.923,
3903,5391127602,5391127604,0,558924259,51.092,
3904,5391127603,5391127604,0,558924260,84.03,
3905,5391133719,11016523160,0,110815238,8.374,Avenida Venezuela
3906,5391133822,5750184882,0,558925027,40.27,
3907,5391133822,5750184878,0,558925026,87.87299999999999,Calle El Palomar
3908,5391133823,5391133824,0,558925028,151.566,Las Aguamarinas
3909,5391133823,5391133831,0,109453214,55.627,Calle Alberto Guillén
3910,5391133824,10754897662,0,558925028,9.024,Las Aguamarinas
3911,5391133825,5391133828,0,572445611,70.52,Las Amatistas
3912,5391133825,5499574355,0,572445613,117.032,Los Rubíes
3913,5391133826,5391133830,0,549831181,57.74,Los Zafiros
3914,5391133826,5391133828,0,572445611,115.114,Las Amatistas
3915,5391133827,5499574355,0,109453214,67.411,Calle Alberto Guillén
3916,5391133827,5391133829,0,572445612,56.498,Los Brillantes
3917,5391133828,5391133829,0,572445612,60.558,Los Brillantes
3918,5391133829,5391133830,0,558925030,117.452,Los Ópalos
3919,5391133831,5499574355,0,109453214,59.965,Calle Alberto Guillén
3920,5391133832,5391133837,0,558925032,9.943,
3921,5391133833,5391133837,0,558925034,96.38900000000001,
3922,5391133842,5391133844,0,558925037,95.85400000000001,
3923,5391133844,5391133846,0,557857107,35.358,San Fernando
3924,5391144407,11015162803,0,110838644,60.05,Fransisco Mostajo
3925,5391148521,5391148533,0,109453189,60.926,
3926,5391148525,5391148528,0,558926663,98.10499999999999,
3927,5391148529,5391148535,0,558926664,35.743,
3928,5391148529,5391148530,0,558926664,75.253,
3929,5391148532,5391148535,0,558926664,40.768,
3930,5391148532,5391148533,0,558926664,66.328,
3931,5391148537,5468199638,0,110809588,68.783,
3932,5391148537,5399025109,0,110809588,61.651,
3933,5391350858,11117170696,0,559788317,9.036,
3934,5393843658,5465545076,0,557655226,31.946,
3935,5393843658,5393843660,0,559192674,55.285,
3936,5393843659,5393843660,0,559192674,28.825,
3937,5393843660,5465545077,0,110809588,30.827,
3938,5393843663,5393843664,0,559192675,62.863,
3939,5393843664,5393843670,0,"[559192676, 559192677]",238.68,
3940,5393843664,5465543164,0,567960955,82.55199999999999,
3941,5393843671,5393843671,0,"[559192678, 559192679]",497.517,
3942,5393843680,5393843681,0,405359193,18.161,Avenida Jesús
3943,5393843681,11008708923,0,405359193,40.063,Avenida Jesús
3944,5393843684,6742797351,0,110817364,2.492,Ciudad de las Corrientes
3945,5393843684,5393843685,0,559192685,111.087,
3946,5393843685,5393843689,0,110808460,61.39,
3947,5393843685,5393843686,0,559192685,35.087,
3948,5393843685,5393843687,0,110808460,62.885999999999996,
3949,5393843687,5393843688,0,559192686,101.154,
3950,5393843688,6742797351,0,110817364,61.366,Ciudad de las Corrientes
3951,5393843688,11021360809,0,110817364,53.494,Ciudad de las Corrientes
3952,5393843689,5393843691,0,110808460,61.008,
3953,5393843690,5393843691,0,559192688,111.651,
3954,5393843692,5393843716,0,109452147,137.282,Calle Universidad
3955,5393843697,5393843699,0,110820510,69.66,Cervantes
3956,5393843703,5393843704,0,559192692,58.969,
3957,5393843704,5393843705,0,559192695,155.31,
3958,5393843704,5393843705,1,1185570556,149.76600000000002,
3959,5393843716,5483415865,0,559192696,134.381,
3960,5393844121,5670089474,0,559192697,78.682,Los Picaflores
3961,5393844125,5393844126,0,559192701,77.205,Jirón Bartolomé Herrera
3962,5393844125,5393844127,0,559192702,75.859,
3963,5393844126,5467655509,0,110817580,44.895,Calle Mariano Melgar
3964,5393844128,5393844133,0,559192703,41.384,Los Alamos
3965,5393844128,5393844131,0,110810246,83.14899999999999,Santa Rosa de Lima
3966,5393844129,5393844133,0,559192703,44.224,Los Alamos
3967,5393844129,6700773401,0,712685456,18.915,Los Cedros
3968,5393844129,5393844132,0,"[712685456, 572190925]",128.487,"['Los Pinos', 'Los Cedros']"
3969,5393844131,5393844132,0,572190925,42.866,Los Pinos
3970,5393844131,5432125026,0,110810246,117.127,Santa Rosa de Lima
3971,5393844132,5393844133,0,559192704,84.859,Los Robles
3972,5393862384,5393862385,0,110806796,107.66,Calle Deán Valdivia
3973,5393862386,11101838034,0,110830216,113.66,Calle Perú
3974,5393862393,11009101047,0,1185162922,51.656,Calle Gutierrez de la Fuente
3975,5393862393,11009101045,0,1254722684,34.347,Calle Alcides Carrión
3976,5393862393,5401379234,0,1185162923,56.589,Calle Gutierrez de la Fuente
3977,5393862394,11019063346,0,"[1186070587, 110815551]",91.412,Pasaje Santa Rosa
3978,5394268808,10062601853,0,198379201,25.608,Avenida Jesús
3979,5394268808,5483308528,0,198379201,44.968,Avenida Jesús
3980,5394450556,5479086001,0,110816350,61.247,Calle Benigno Ballón Farfán
3981,5394450556,11008714466,0,110816350,61.861,Calle Benigno Ballón Farfán
3982,5394450557,10923337582,0,27640077,6.036,Avenida Emmel
3983,5394450557,10923337585,0,27640077,7.275,Avenida Emmel
3984,5394450557,11008714466,0,110816350,5.694,Calle Benigno Ballón Farfán
3985,5394450557,11008714467,0,110816350,4.147,Calle Benigno Ballón Farfán
3986,5394456298,5394456300,0,559258547,18.428,Calle Javier Delgado
3987,5394456299,5494828047,0,559258854,42.056,Calle Ciro Alegría
3988,5394456299,5479085223,0,569775621,55.300000000000004,
3989,5394456300,5394459774,0,559258547,42.461,Calle Javier Delgado
3990,5394909329,11024162773,0,1275746464,8.758,Avenida Mariscal Castilla
3991,5394909329,5394909330,0,110836869,12.742,Calle Teniente Rodríguez
3992,5394909330,11024162762,0,110829830,8.534,Avenida Mariscal Castilla
3993,5394909330,11024162774,0,110829830,8.673,Avenida Mariscal Castilla
3994,5394910653,11002043137,0,171693063,6.869,Avenida Mariscal Castilla
3995,5394910653,11002043139,0,1275746464,4.357,Avenida Mariscal Castilla
3996,5394912493,11090425223,0,110829328,3.988,Calle Caraveli
3997,5394912493,11090425213,0,110829328,7.548,Calle Caraveli
3998,5394912493,11090425218,0,559324570,7.788,
3999,5394912494,11048254197,0,110813686,18.211,Calle Paucarpata
4000,5394912596,5394916331,0,110840366,82.105,Ramón Castilla
4001,5394916330,5394916331,0,559325465,66.324,
4002,5394918858,5394918859,0,559325704,102.34,
4003,5398638747,5398638750,0,559788316,49.47800000000001,
4004,5398638747,11117170680,0,559788316,36.201,
4005,5398638747,5398638757,0,559788317,54.439,
4006,5398638750,8236626504,0,559788316,45.988,
4007,5398638750,11117170691,0,1198415621,79.112,
4008,5398638757,11117170691,0,559788317,52.169999999999995,
4009,5398638757,11117170680,0,1198415622,69.416,
4010,5398638780,5398638786,0,404955676,271.229,Internacional
4011,5398638780,5633142526,0,404955676,10.121,Internacional
4012,5398638786,11117197665,0,559788323,103.89000000000001,
4013,5399025109,5399025265,0,559841028,53.239,
4014,5399025115,5399025221,0,198374829,24.934,Avenida Lambramani
4015,5399025115,5399025116,0,1161291130,17.743,
4016,5399025116,5399025221,0,559841036,15.061,
4017,5399025116,5399025119,0,1161291130,6.973,
4018,5399025117,5399025119,0,"[559841033, 1161291130, 1161291129]",28.008,
4019,5399025117,5399025120,0,1185573531,31.055,Monterreal Isla
4020,5399025119,5399025120,0,559841035,13.573,
4021,5399025232,5465543143,0,559841041,48.411,
4022,5399025234,5465543141,0,559841041,30.947,
4023,5399025234,11008659954,0,559841042,82.489,
4024,5399025234,5399025243,0,559841042,49.309000000000005,
4025,5399025236,5465543150,0,559841042,47.617000000000004,
4026,5399025236,5465543160,0,1185121661,109.048,
4027,5399025236,5465543149,0,"[110840152, 1185121661]",29.206000000000003,
4028,5399025243,5465543150,0,559841042,23.261,
4029,5399025243,5399025264,0,559841043,73.024,
4030,5399025248,10758109108,0,558062850,73.977,Universidad San Agustin
4031,5399025248,5465543160,0,558062850,47.601,Universidad San Agustin
4032,5399025248,5399025264,0,559841043,53.285,
4033,5399025261,5399025264,0,559841046,137.434,
4034,5399025261,5465535935,0,649901512,55.846999999999994,Avenida Vírgen del Pilar
4035,5399025261,11008659954,0,649901512,61.442,Avenida Vírgen del Pilar
4036,5399052226,5399052227,0,110822245,83.672,Pasaje Alfonso Ugarte
4037,5399052226,5485437507,0,596675271,39.61,
4038,5399052227,5399052230,0,559844506,108.912,
4039,5399052229,5399052230,0,559844509,132.97899999999998,
4040,5399052230,5683447612,0,"[559844506, 596675236, 596675237, 596675238]",62.361999999999995,
4041,5399052231,5683448880,0,110826454,37.166,
4042,5401378920,5483308534,0,560100738,27.275,
4043,5401378920,5483308535,0,560100737,101.455,
4044,5401379221,5483308536,0,560100738,49.131,
4045,5401379221,5401379223,0,560100738,40.599,
4046,5401379221,11012859701,0,1185573529,10.52,
4047,5401379222,5401379225,0,560100737,21.059,
4048,5401379222,5401379223,0,560100739,87.609,
4049,5401379222,5483308532,0,"[560100737, 972725039]",125.89699999999999,
4050,5401379223,5401379226,0,560100738,18.302,
4051,5401379223,5401379224,0,560100739,52.216,
4052,5401379224,5483308536,0,649901512,35.282,Avenida Vírgen del Pilar
4053,5401379224,5401379227,0,649901512,18.683,Avenida Vírgen del Pilar
4054,5401379225,5483308535,0,560100737,15.46,
4055,5401379225,5401379226,0,560100740,86.715,
4056,5401379226,5483308534,0,560100738,20.451,
4057,5401379226,5401379227,0,560100740,54.745,
4058,5401379230,5432072893,0,405359534,7.363,Avenida Venezuela
4059,5401379234,11009101047,0,110812412,6.419,Calle Malecón Socabaya
4060,5401379234,11009101050,0,110812412,59.699,Calle Malecón Socabaya
4061,5406208477,5406208478,0,560588002,58.408,
4062,5406208478,5406208480,0,560588003,52.417,
4063,5406208479,5406208480,0,560588003,58.213,
4064,5406208483,5465620987,0,560588007,83.844,
4065,5406208486,5406208487,0,560588010,71.744,
4066,5406208486,11019063501,0,110845045,100.682,Calle Juan de Dios Salazar
4067,5411410553,5411410744,0,561141666,66.072,Pasaje Ramon Castilla
4068,5411410553,8236620905,0,110830590,78.768,Mariscal Benavides
4069,5411410744,5469339485,0,568514995,49.786,Pasaje Ramon Castilla
4070,5411410744,6284011382,0,110823835,215.00799999999998,Calle Manuel Ugarteche
4071,5411410745,6284011382,0,561141667,54.081,Pasaje la Gruta
4072,5411415923,5411415924,0,561141829,21.707,Calle Manuel Arrayanes
4073,5412214077,8732272788,0,110843401,84.525,Avenida Emmel
4074,5412215554,8732272788,0,110843401,3.257,Avenida Emmel
4075,5413568945,11014011293,0,1276191250,71.754,Avenida Venezuela
4076,5413568946,5413568947,0,558918787,17.162,Avenida Jacinto Ibáñez
4077,5413568946,11016544317,0,1276191252,32.855,Avenida Juan Vidaurrázaga
4078,5413568947,10754897661,0,558918787,65.367,Avenida Jacinto Ibáñez
4079,5413568947,11016544318,0,424732725,42.491,Avenida Juan Vidaurrázaga
4080,5424521138,5424521141,0,562735115,157.664,
4081,5424521142,5424521143,0,562735116,40.576,Pasaje Union
4082,5424532737,5424532738,0,562736290,52.339,
4083,5424532741,5424532742,0,562736292,53.169,
4084,5424532742,5424532746,0,110837928,3.524,Pasaje Del Solar
4085,5431347806,10907229425,0,110816100,24.851,Avenida Arturo Ibáñez
4086,5431385363,10904424638,0,24010201,19.352,Avenida Miguel Forga
4087,5431394366,5515031808,0,110834481,116.496,Calle Los Arrayanes
4088,5431918543,5431918550,0,558926661,166.051,
4089,5431918543,5431918546,0,563696603,66.205,
4090,5431918544,5431918546,0,563696603,23.803,
4091,5431918544,5431918548,0,563696604,33.73,
4092,5431918545,5431918548,0,563696604,11.845,
4093,5431918546,5431918547,0,563696605,48.065,
4094,5431918548,5431918549,0,563696606,70.166,
4095,5432072878,11024162719,0,423708607,10.725,Avenida Mariscal Castilla
4096,5432072890,5432072893,0,563712585,130.131,
4097,5432072890,11024160496,0,"[171693060, 1185102710]",48.285000000000004,Avenida Mariscal Castilla
4098,5437791342,10766556135,0,763496645,53.443,
4099,5437791342,7134418451,0,"[1178010952, 110813949]",78.186,
4100,5437797051,6327629812,0,564383061,13.883,
4101,5460698689,5460698690,0,567207320,46.047,Pasaje Mariscal Cáceres
4102,5460698699,5460698700,0,567207323,28.962,
4103,5460698713,10062503683,0,405722947,26.84,Avenida José Abelardo Quiñones
4104,5460698713,5460698714,0,567207327,82.543,Calle Carlos de Marti
4105,5460698714,5460698715,0,110844383,38.04,Avenida Garaycochea
4106,5460698714,8732426026,0,582026108,5.417,
4107,5465525921,5465525922,0,567956587,71.07,
4108,5465525922,5465525924,0,403174016,31.427,
4109,5465525924,9768435419,0,"[567956588, 1063438654]",35.404,
4110,5465525975,11021342385,0,"[403174027, 1186657637]",41.163,
4111,5465525975,10852829946,0,"[567956598, 1167125759]",158.73899999999995,
4112,5465525997,10852877548,0,"[403174017, 567956602]",85.056,
4113,5465531087,11021360747,0,1183735020,66.104,Avenida Venezuela
4114,5465531090,11021360898,0,1186657710,3.422,
4115,5465531090,11086686787,0,1186657709,8.814,
4116,5465531103,5465531106,0,403174027,10.766,
4117,5465531106,10852829975,0,403174027,13.455,
4118,5465531111,5465531112,0,567957522,36.391,
4119,5465531112,9768435468,0,403174027,26.394,
4120,5465531112,9768436835,0,567957522,38.043000000000006,
4121,5465531115,10853073781,0,403174749,46.343,
4122,5465531115,9768436874,0,1063439265,69.254,
4123,5465531115,5465531116,0,567957522,15.727,
4124,5465531115,9768436835,0,567957522,28.509999999999998,
4125,5465531116,10852902200,0,575138352,16.053,
4126,5465535935,11086686807,0,1186657644,11.794,
4127,5465535935,11086686799,0,1186657644,19.622,
4128,5465535945,5465535946,0,567957534,20.634,
4129,5465535945,11086686784,0,1156855670,13.497,
4130,5465535946,5465535950,0,567957534,34.13,
4131,5465535946,11105928175,0,1196909128,52.872,
4132,5465535950,11086442958,0,1194409310,5.587,
4133,5465535950,5465535952,0,567957534,12.004,
4134,5465535951,5465535952,0,567957534,24.484,
4135,5465535951,11086442202,0,567957534,15.891,
4136,5465535952,5465535954,0,567957536,18.658,
4137,5465543141,5465543143,0,559841041,28.981,
4138,5465543141,5465543142,0,567960950,39.202,
4139,5465543142,5465543145,0,567960952,17.393,
4140,5465543142,5465543147,0,567960952,46.974000000000004,
4141,5465543143,5465543145,0,567960951,39.572,
4142,5465543144,5465543145,0,567960951,89.565,
4143,5465543147,5465543150,0,567960953,24.264,
4144,5465543147,5465543149,0,567960952,44.287000000000006,
4145,5465545043,5465545044,0,567958885,17.427,
4146,5465545045,11086080527,2,1194332753,16.839,
4147,5465545045,11086080527,3,1194332753,17.963,
4148,5465545046,11086080527,0,1194332752,37.854,
4149,5465545063,5465545064,0,567958889,54.987,
4150,5465545066,5465545067,0,567958891,36.126000000000005,Sur
4151,5465545076,5465545077,0,567958894,54.141,
4152,5465545082,5465545084,0,567958896,52.793,
4153,5465573033,5465573034,0,1186045870,63.617000000000004,Pasaje las Orquídeas
4154,5465620986,5465620987,0,567969850,59.418,
4155,5465641335,11815596861,0,198103583,88.936,Calle La Isla
4156,5465641335,5465641338,0,567972870,43.656000000000006,
4157,5467655508,11016601695,0,110834333,44.181,Avenida la Salle
4158,5467655508,11016601693,0,1186073813,9.522,Los Jilgueros
4159,5467655509,5467655510,0,568305512,145.75,Chávez de la Rosa
4160,5468179467,8162371803,0,110817424,16.627,San Francisco
4161,5468179467,5468179469,0,568365755,84.418,
4162,5468199637,5468199638,0,568367770,54.729,
4163,5469339514,5469339516,0,171693063,18.533,Avenida Mariscal Castilla
4164,5469339514,5469339515,0,568515003,10.398,
4165,5469339514,11002043137,0,171693063,54.52,Avenida Mariscal Castilla
4166,5469339515,11002043136,0,110829830,56.885000000000005,Avenida Mariscal Castilla
4167,5473715304,5473715305,0,569074497,9.253,Pasaje Teniente Palacios
4168,5473715304,11024162762,0,110829830,113.021,Avenida Mariscal Castilla
4169,5479085223,9675524284,0,110819120,27.49,Calle Ernesto Loreto
4170,5479086001,5479086518,0,110824331,57.837,Calle Malaga Grenet
4171,5479090199,5479091612,0,198345700,109.816,Avenida Victor Andrés Belaúnde
4172,5483308523,11008708928,0,570345948,81.276,
4173,5483308526,5483308528,0,198379201,65.802,Avenida Jesús
4174,5483308526,11008708928,0,570345948,9.193,
4175,5483308526,11008708929,0,198379201,1.242,Avenida Jesús
4176,5483308527,5703156648,0,1118330203,26.465,
4177,5483308528,5703156648,0,1184533483,72.567,
4178,5483308532,11012859701,0,1185573529,9.396,
4179,5483308532,9544875777,0,1185573528,74.094,
4180,5483308533,11012859701,0,1185573530,46.436,
4181,5483308533,5483308536,0,649901512,25.575,Avenida Vírgen del Pilar
4182,5483308534,5483308535,0,570345950,84.083,
4183,5483308558,5483308559,0,198379201,8.678,Avenida Jesús
4184,5483308558,5703156632,0,198379201,37.239,Avenida Jesús
4185,5483308559,11008708934,0,198379201,3.894,Avenida Jesús
4186,5483379809,5483379811,0,570355682,36.853,
4187,5483415865,5483415869,0,570359082,207.30300000000003,
4188,5483415898,11086442942,0,570359092,3.353,
4189,5483426615,5483426616,0,570360002,89.429,
4190,5483426616,11013404091,0,227667738,26.619,Avenida Pedro P. Diaz
4191,5484597543,5484597544,0,570474251,36.193,
4192,5484597544,5706313119,0,110810761,130.099,Pasaje Martinetti
4193,5484597544,7289377533,0,110810761,4.68,Pasaje Martinetti
4194,5485263382,11016354605,0,171693055,181.666,Avenida Dolores
4195,5485263382,5485263383,0,"[1186364889, 1186364890, 1186410487]",11.879999999999999,
4196,5485263382,11019063518,0,"[1186364889, 1186364899, 1186364900]",27.397,
4197,5485263383,11019063526,0,"[1186364890, 1186364902, 1186364903]",22.335,
4198,5485401900,5485401901,0,570546779,15.486,
4199,5485401900,5485401903,0,570546779,77.261,
4200,5485422010,11104998837,0,458395479,10.915,
4201,5485422010,5485422012,0,570548791,10.235,
4202,5485422011,11104998817,0,570548791,9.921,
4203,5485422011,5485422014,0,570548791,8.492,
